pair_id,name_1,name_2,canonical_1,canonical_2,entity_type,label,pair_source,confidence,note,context_1,context_2
PV_POS_0720,Soybean Rust,ASR,soybean rust,asr,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust',Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.
PV_POS_0721,Soybean Rust,soya rust,soybean rust,soya rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust',Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.
PV_POS_0722,Soybean Rust,SBR,soybean rust,sbr,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust',Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.
PV_POS_0723,Soybean Rust,SOYBEAN RUST,soybean rust,soybean rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust',Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.
PV_POS_0724,Soybean Rust,Asian soybean rust,soybean rust,asian soybean rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust',Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.
PV_POS_0725,Soybean Rust,ASR,soybean rust,asr,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust',Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.
PV_POS_0726,Soybean Rust,soya rust,soybean rust,soya rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust',Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.
PV_POS_0727,Soybean Rust,SBR,soybean rust,sbr,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust',Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.
PV_POS_0728,SOYBEAN RUST,Asian soybean rust,soybean rust,asian soybean rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust',Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.
PV_POS_0729,SOYBEAN RUST,ASR,soybean rust,asr,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust',Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.
PV_POS_0730,SOYBEAN RUST,soya rust,soybean rust,soya rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust',Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.
PV_POS_0731,SOYBEAN RUST,SBR,soybean rust,sbr,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust',Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.
PV_POS_0732,Asian soybean rust,ASR,asian soybean rust,asr,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust',Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.
PV_POS_0733,Asian soybean rust,soya rust,asian soybean rust,soya rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust',Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.
PV_POS_0734,Asian soybean rust,SBR,asian soybean rust,sbr,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust',Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.
PV_POS_0735,ASR,soya rust,asr,soya rust,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust',Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.
PV_POS_0736,ASR,SBR,asr,sbr,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust',Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.
PV_POS_0737,soya rust,SBR,soya rust,sbr,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean rust',Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.
PV_POS_0738,Soybean Sudden Death Syndrome,Sudden Death Syndrome,soybean sudden death syndrome,sudden death syndrome,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome',Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.,Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.
PV_POS_0739,Soybean Sudden Death Syndrome,SDS,soybean sudden death syndrome,sds,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome',Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.,Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.
PV_POS_0740,Soybean Sudden Death Syndrome,soybean SDS,soybean sudden death syndrome,soybean sds,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome',Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.,Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.
PV_POS_0741,Soybean Sudden Death Syndrome,Fusarium sudden death,soybean sudden death syndrome,fusarium sudden death,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome',Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.,Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.
PV_POS_0742,Soybean Sudden Death Syndrome,soybean sudden death,soybean sudden death syndrome,soybean sudden death,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome',Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.,Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.
PV_POS_0743,Sudden Death Syndrome,SDS,sudden death syndrome,sds,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome',Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.,Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.
PV_POS_0744,Sudden Death Syndrome,soybean SDS,sudden death syndrome,soybean sds,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome',Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.,Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.
PV_POS_0745,Sudden Death Syndrome,Fusarium sudden death,sudden death syndrome,fusarium sudden death,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome',Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.,Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.
PV_POS_0746,Sudden Death Syndrome,soybean sudden death,sudden death syndrome,soybean sudden death,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome',Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.,Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.
PV_POS_0747,SDS,soybean SDS,sds,soybean sds,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome',Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.,Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.
PV_POS_0748,SDS,Fusarium sudden death,sds,fusarium sudden death,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome',Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.,Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.
PV_POS_0749,SDS,soybean sudden death,sds,soybean sudden death,Disease,1,plantvillage_reference,1.0,Both refer to: 'soybean sudden death syndrome',Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.,Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.
