name_a,context_a,name_b,context_b,canonical_id_a,canonical_id_b,source_url_a,source_url_b,match,llm_match,lambda_val,context_quality_a,context_quality_b,pair_type,name_sim_score,source_a,source_b,lambda_source,exclude_from_lambda,type_a,type_b,lambda_original,type_needs_scraping,same_context
lr,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface.,leaf rust,"Wheat leaf rust is a fungal disease that affects wheat, barley, rye stems, leaves and grains. In temperate zones it is destructive on winter wheat because the pathogen overwinters.",wheat_leaf_rust,wheat_leaf_rust,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.3986,good,good,B,0.0,,,original_llm,0,disease,fungus,,0,0
fusarium wilt,"Fusarium wilt is a common vascular wilt fungal disease, exhibiting symptoms similar to Verticillium wilt. This disease has been investigated extensively since the early years of this century. The pathogen that causes Fusarium wilt is Fusarium oxysporum (F. oxysporum).",banana panama disease,"Panama disease is a plant disease that infects banana plants. It is a wilting disease caused by the fungus Fusarium oxysporum f. The pathogen is resistant to fungicides, and its control is limited to phytosanitary measures.",banana_fusarium_wilt,banana_fusarium_wilt,https://en.wikipedia.org/wiki/Panama_disease,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.61,good,good,B,0.0,,,original_llm,0,disease,disease,,0,0
gpm,"Fungal disease of grape caused by Uncinula necator (Erysiphe necator). Produces white powdery growth on young leaves, sh",hantavirus,"Orthohantavirus is a genus of viruses that includes all hantaviruses that cause disease in humans, but are not spread by humans. Orthohantaviruses, hereafter referred to as hantaviruses, are naturally found primarily in rodents.",grape_powdery_mildew,agrovoc_c_35746,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,http://aims.fao.org/aos/agrovoc/c_35746,0,0,0.0924,good,poor,D,0.0,,,original_llm,0,disease,disease,,0,0
fusarium scab,"Gibberella zeae, also known by the name of its anamorph Fusarium graminearum, is a fungal plant pathogen which causes fusarium head blight (FHB), a devastating disease on wheat and barley.",sarcoptes scabiei,Sarcoptes scabiei or the itch mite is a parasitic mite found in all parts of the world that burrows into skin and causes scabies.,wheat_fusarium_head_blight,agrovoc_c_30924,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,http://aims.fao.org/aos/agrovoc/c_30924,0,0,0.8828,good,good,D,0.0,,,original_llm,0,fungus,pest,,0,0
gpm,"Fungal disease of grape caused by Uncinula necator (Erysiphe necator). Produces white powdery growth on young leaves, sh",powdery mildew of grape,"Erysiphe necator, synonym Uncinula necator, is a fungus that causes powdery mildew of grape. It is a common pathogen of Vitis species, including the wine grape, Vitis vinifera.",grape_powdery_mildew,grape_powdery_mildew,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.378,good,good,B,0.0,,,original_llm,0,disease,fungus,,0,0
phytophthora blight,"Phytophthora infestans is an oomycete or water mold, a fungus-like microorganism (oomycete) that causes the serious potato and tomato disease known as late blight or potato blight.",waikavirus,"Waikavirus is a genus of viruses in the order Picornavirales, in the family Secoviridae. Plants, poaceae, cyperaceae, and gramineae serve as natural hosts.",late_blight,agrovoc_c_285ef22d,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,http://aims.fao.org/aos/agrovoc/c_285ef22d,0,0,0.001,good,poor,D,0.0,,,original_llm,0,fungus,plant,,0,0
phytophthora blight of potato,"Phytophthora infestans is an oomycete or water mold, a fungus-like microorganism (oomycete) that causes the serious potato and tomato disease known as late blight or potato blight.",late blight of potato,"Phytophthora infestans is an oomycete or water mold, a fungus-like microorganism (oomycete) that causes the serious potato and tomato disease known as late blight or potato blight.",late_blight,late_blight,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.6169,good,good,A,0.3333,,,original_llm,0,fungus,fungus,,0,1
deltavirus,"A viral disease occurs when an organism's body is invaded by pathogenic viruses, and infectious virus particles (virions",powdery mildew of wheat,Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthes,agrovoc_c_ad8d9f49,wheat_powdery_mildew,http://aims.fao.org/aos/agrovoc/c_ad8d9f49,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.1778,poor,good,D,0.0,,,original_llm,0,virus,fungus,,0,0
tymovirus,"Tymovirus is a genus of viruses in the order Tymovirales, in the family Tymoviridae. There are 30 species in this genus.",sphaerotheca fuliginea,"Podosphaera fuliginea is a species of powdery mildew in the family Erysiphaceae. It is found in North America and Eurasia, where it affects plants in the genus Veronica.",agrovoc_c_32872,agrovoc_c_34578,http://aims.fao.org/aos/agrovoc/c_32872,http://aims.fao.org/aos/agrovoc/c_34578,0,0,0.001,poor,good,D,0.0,,,original_llm,0,plant,plant,,0,0
fusarium sporotrichiella,"Fusarium sporotrichioides is a fungal plant pathogen, one of various Fusarium species responsible for damaging crops, in particular causing a condition known as Fusarium head blight in wheat, consequently being of notable agricultural and economic importance.",early blight,"Alternaria solani is a fungal pathogen that produces a disease in tomato and potato plants called early blight. The pathogen produces distinctive ""bullseye"" patterned leaf spots and can also cause stem lesions and fruit rot on tomato and tuber blight on potato.",agrovoc_c_37580,early_blight,http://aims.fao.org/aos/agrovoc/c_37580,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.1673,good,good,D,0.0,,,original_llm,0,fungus,disease,,0,0
emaravirus,Emaravirus is a genus of negative-strand RNA viruses which infect plants. The plant virus group is the sole genus in the family Fimoviridae.,gastrothylax,"Indoplanorbis exustus is a species of air-breathing freshwater snail, an aquatic pulmonate gastropod mollusk in the ram'",agrovoc_c_4e98d66f,agrovoc_c_3202,http://aims.fao.org/aos/agrovoc/c_4e98d66f,http://aims.fao.org/aos/agrovoc/c_3202,0,0,0.1097,poor,medium,D,0.0,,,original_llm,0,plant,plant,,0,0
marek's disease,"Marek's disease is a highly contagious viral neoplastic disease in chickens. It is named after József Marek, a Hungarian veterinarian who described it in 1907.",esca disease,Complex fungal disease of grapevine caused by multiple fungi including Phaeomoniella chlamydospora. Causes tiger-stripe,agrovoc_c_4599,grapevine_esca,http://aims.fao.org/aos/agrovoc/c_4599,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.001,medium,good,D,0.0,,,original_llm,0,disease,disease,,0,0
phytophthora blight,"Phytophthora infestans is an oomycete or water mold, a fungus-like microorganism (oomycete) that causes the serious potato and tomato disease known as late blight or potato blight.",late blight of potato,"Phytophthora infestans is an oomycete or water mold, a fungus-like microorganism (oomycete) that causes the serious potato and tomato disease known as late blight or potato blight.",late_blight,late_blight,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.7363,good,good,B,0.0,,,original_llm,0,fungus,fungus,,0,1
apple scab,"Apple scab is a common disease of plants in the rose family (Rosaceae) that is caused by the ascomycete fungus Venturia inaequalis. While this disease affects several plant genera, including Sorbus, Cotoneaster, and Pyrus, it is most commonly associated with the infection of Malus trees, including species of flowering crabapple, as well as cultivated apple.",alphavirus,"Alphavirus is a genus of RNA viruses, the sole genus in the Togaviridae family. Alphaviruses belong to group IV of the Baltimore classification of viruses, with a positive-sense, single-stranded RNA genome.",apple_scab,agrovoc_c_305,https://en.wikipedia.org/wiki/Apple_scab,http://aims.fao.org/aos/agrovoc/c_305,0,0,0.001,good,poor,D,0.0,,,original_llm,0,disease,plant,,0,0
mosaic virus of tomato,Tomato mosaic virus (ToMV) is a plant pathogenic virus. It is found worldwide and affects tomatoes and many other plants.,sphaerotheca fuliginea,"Podosphaera fuliginea is a species of powdery mildew in the family Erysiphaceae. It is found in North America and Eurasia, where it affects plants in the genus Veronica.",tomato_mosaic_virus,agrovoc_c_34578,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,http://aims.fao.org/aos/agrovoc/c_34578,0,0,0.001,good,good,D,0.0,,,original_llm,0,virus,plant,,0,0
leaf scorch of strawberry,Diplocarpon earlianum is a species of fungus that causes disease in strawberry plants called strawberry leaf scorch. The disease overwinters in plant debris and infects strawberry plants during the spring season when it is wet.,fabavirus,"Fabavirus is a genus of plant viruses in the order Picornavirales, in the family Secoviridae, in the subfamily Comovirinae. There are 18 species in this genus.",strawberry_leaf_scorch,agrovoc_c_307f99f5,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,http://aims.fao.org/aos/agrovoc/c_307f99f5,0,0,0.001,good,poor,D,0.0,,,original_llm,0,disease,plant,,0,0
strawberry scorch,Diplocarpon earlianum is a species of fungus that causes disease in strawberry plants called strawberry leaf scorch. The disease overwinters in plant debris and infects strawberry plants during the spring season when it is wet.,phytoreovirus,"Phytoreovirus is a genus of viruses, in the order Reovirales, in the family Sedoreoviridae. They are non-turreted reoviruses that are major agricultural pathogens, particularly in Asia.",strawberry_leaf_scorch,agrovoc_c_35624,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,http://aims.fao.org/aos/agrovoc/c_35624,0,0,0.1306,good,poor,D,0.0,,,original_llm,0,disease,plant,,0,0
fusarium wilt of banana,"Fusarium wilt is a common vascular wilt fungal disease, exhibiting symptoms similar to Verticillium wilt. This disease has been investigated extensively since the early years of this century. The pathogen that causes Fusarium wilt is Fusarium oxysporum (F. oxysporum).",banana fusarium wilt,"cubense is a fungal plant pathogen that causes Panama disease of banana, also known as Fusarium wilt. The fungi and the related disease are responsible for widespread pressure on banana growing regions, destroying the economic viability of several commercially important banana varieties.",banana_fusarium_wilt,banana_fusarium_wilt,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.6583,good,good,A,1.0,,,original_llm,0,disease,disease,,0,0
grape powdery mildew,"Fungal disease of grape caused by Uncinula necator (Erysiphe necator). Produces white powdery growth on young leaves, sh",powdery mildew of grape,"Erysiphe necator, synonym Uncinula necator, is a fungus that causes powdery mildew of grape. It is a common pathogen of Vitis species, including the wine grape, Vitis vinifera.",grape_powdery_mildew,grape_powdery_mildew,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.718,good,good,A,1.0,,,original_llm,0,fungus,fungus,,0,0
hemileia rust,"Hemileia vastatrix is a multicellular basidiomycete fungus of the order Pucciniales that causes coffee leaf rust (CLR), a disease affecting the coffee plant.",quercus rotundifolia,"Quercus rotundifolia, the holm oak or ballota oak, is an evergreen oak native to the western Mediterranean region, with the majority of the population in the Iberian Peninsula and minor populations in Northwest Africa.",coffee_leaf_rust,agrovoc_c_32234,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,http://aims.fao.org/aos/agrovoc/c_32234,0,0,0.0312,good,good,D,0.0,,,original_llm,0,fungus,unknown,,0,0
downy mildew,"Downy mildew refers to any of several types of oomycete microbes that are obligate parasites of plants. Downy mildews exclusively belong to the Peronosporaceae family. In commercial agriculture, they are a particular problem for growers of crucifers, grapes and vegetables that grow on vines.",protozoans,Protozoan infections are parasitic diseases caused by organisms formerly classified in the kingdom Protozoa. These organ,downy_mildew,agrovoc_c_6268,https://en.wikipedia.org/wiki/Downy_mildew,http://aims.fao.org/aos/agrovoc/c_6268,0,0,0.0645,good,good,D,0.0,,,original_llm,0,fungus,unknown,,0,0
langstroth hives,"In beekeeping, a Langstroth hive is any vertically modular beehive that has the key features of vertically hung frames, a bottom board with entrance for the bees, boxes containing frames for brood and honey and an inner cover and top cap to provide weather protection.",tomato target spot,Fungal disease caused by Corynespora cassiicola. Produces circular lesions with concentric rings giving a target appeara,agrovoc_c_42a7c315,target_spot,http://aims.fao.org/aos/agrovoc/c_42a7c315,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.001,good,good,D,0.0,,,original_llm,0,unknown,disease,,0,0
carmovirus,"Carmovirus was a genus of viruses. The genus was split in 2015 into three genera, each retaining -carmovirus as part of their name:Alphacarmovirus Betacarmovirus Gammacarmovirus",bacterial spot of pepper,"Bacterial leaf spot on peppers and tomatoes is caused by a gram-negative and rod-shaped bacterium in the genus Xanthomonas. It causes symptoms throughout the above-ground portion of the plant including leaf spots, fruit spots and stem cankers.",agrovoc_c_35616,pepper_bacterial_spot,http://aims.fao.org/aos/agrovoc/c_35616,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.0139,medium,good,D,0.0,,,original_llm,0,plant,bacteria,,0,0
